Ürün Kodu,Ürün Adı,Kategori,Açıklama,Ürün URL,Görsel Sayısı,Görseller
PNK102,PNK 102,,"75x190cm 2 adet şezlong 50cm çap 1 adet Sehpa 2 Adet Şezlong ve 1 Adet Sehpa – Konfor ve Şıklığın Buluştuğu Set Özenle tasarlanmış bu şezlong seti, açık alanlarınıza hem konfor hem de estetik katar. İki şezlong, geniş ve ergonomik yapısıyla uzun süreli dinlenmelerinizde maksimum rahatlık sunar. Yanında yer alan sehpa, içeceklerinizi ve küçük eşyalarınızı kolayca ulaşabileceğiniz bir noktada tutar. Hem şıklığı hem de fonksiyonelliği bir arada sunan bu el yapımı tasarım, mekanınıza zarif ve davetkar bir dokunuş katacaktır.",https://www.pinkhometr.com.tr/urun/pnk6543,8,images/PNK102/PNK102_01.jpg | images/PNK102/PNK102_02.webp | images/PNK102/PNK102_03.webp | images/PNK102/PNK102_04.webp | images/PNK102/PNK102_05.webp | images/PNK102/PNK102_06.webp | images/PNK102/PNK102_07.jpg | images/PNK102/PNK102_08.webp
PNK103,PNK 103,,"160X200CM KÜTÜK KARYOLA 20X20CM KÜTÜKLERDEN OLUŞUR. Doğallık ve Sağlamlığın Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu karyola, kütüklerden oluşan sağlam yapısıyla uzun ömürlü kullanım sunar. Doğal malzemenin verdiği sıcaklık ve estetik detaylar, yatak odanıza hem şıklık hem de huzurlu bir atmosfer kazandırır. Hem dayanıklılığı hem de doğal tasarımı ile bu karyola, konforlu bir uyku deneyimi sağlar ve mekanınıza özgün bir dokunuş katacaktır.",https://www.pinkhometr.com.tr/urun/pnk-103,3,images/PNK103/PNK103_01.png | images/PNK103/PNK103_02.png | images/PNK103/PNK103_03.png
PNK105,PNK 105,,"150X200 cm Loca Kavak Sırıkları ve Çam Karışık Kullanılmaktadır El Yapımı Loca – Doğal Malzemelerle Estetik ve Konfor Özenle hazırlanmış bu loca, kavak sırıkları ve çam karışımı kullanılarak üretilmiştir. Doğal malzemelerin sağladığı sıcaklık ve dayanıklılık, mekanınıza hem şıklık hem de huzurlu bir atmosfer katar. Özel tasarımıyla rahat ve konforlu bir kullanım sunan bu el yapımı loca, açık alanlarınıza zarif ve doğal bir dokunuş kazandırır.",https://www.pinkhometr.com.tr/urun/pnk-105,7,images/PNK105/PNK105_01.png | images/PNK105/PNK105_02.png | images/PNK105/PNK105_03.png | images/PNK105/PNK105_04.png | images/PNK105/PNK105_05.png | images/PNK105/PNK105_06.png | images/PNK105/PNK105_07.jpg
PNK142,Pnk 142,,"57x57cm örme sandalye . Örme Ahşap Sandalye – Doğallık ve Konforun Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu örme sandalye, mekanınıza hem şıklık hem de fonksiyonel kullanım sunar. Örme detayları ve ahşabın doğal dokusu, oturma alanınıza sıcaklık ve zarif bir görünüm kazandırır. Ergonomik tasarımı sayesinde konforlu bir oturum sağlar. Hem estetiği hem de dayanıklılığı bir arada sunan bu sandalye, yemek alanları veya dinlenme köşeleri için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-142,11,images/PNK142/PNK142_01.png | images/PNK142/PNK142_02.png | images/PNK142/PNK142_03.png | images/PNK142/PNK142_04.png | images/PNK142/PNK142_05.jpg | images/PNK142/PNK142_06.jpg | images/PNK142/PNK142_07.jpg | images/PNK142/PNK142_08.png | images/PNK142/PNK142_09.png | images/PNK142/PNK142_10.png | images/PNK142/PNK142_11.png
PNK144,PNK 144,,"100x200cm Masa 6 adet sandalye Ahşap Masa ve 6 Sandalye Takımı – Şıklık ve Konfor Bir Arada Özenle el yapımı olarak üretilmiş bu masa ve 6 sandalye takımı, yemek alanlarınıza hem estetik hem de fonksiyonel bir değer katar. Masanın sağlam yapısı ve sandalyelerin ergonomik tasarımı, konforlu bir kullanım sunar. Ahşabın doğal dokusu, mekanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem şıklığı hem de kullanım kolaylığını bir arada sunan bu set, aile yemekleri ve davetler için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-144,8,images/PNK144/PNK144_01.png | images/PNK144/PNK144_02.png | images/PNK144/PNK144_03.webp | images/PNK144/PNK144_04.webp | images/PNK144/PNK144_05.webp | images/PNK144/PNK144_06.webp | images/PNK144/PNK144_07.webp | images/PNK144/PNK144_08.png
PNK146,PNK 146,,"200x200cm Luka L Köşe Köşe derinliği 80cm’dir. Ölçüler dıştan dışa alınmaktadır. Sade tasarımı, konforlu yapısı ve zarif detaylarıyla Luka L Köşe , yaşam alanlarınıza şıklık ve rahatlık kazandırır. Hem iç hem dış mekanlarda kullanım için idealdir. Renk ve kumaş seçeneği bulunmayan bu model, sade tarzı sevenler için tasarlanmıştır. Fiyata yalnızca köşe ve minder dahildir. Ürün Detayları Dayanıklı yapısı uzun ömürlü kullanım sunar. Modern çizgileriyle bahçe, teras ve salon gibi farklı alanlara uyum sağlar. Rahat oturum minderi sayesinde uzun süreli konfor sağlar. Bakım Önerisi Sezon sonunda kapalı bir alanda muhafaza edilmesi önerilir. Bu mümkün değilse koruma kılıfı kullanarak ürünün ömrünü uzatabilirsiniz. Temizlikte sert fırçalar veya ağır kimyasallar kullanılmamalı, hafif nemli bir bezle silinip kuruması beklenmelidir. Garanti ve Teslimat Pink Home olarak, tüm ürünlerimiz fatura tarihinden itibaren 2 yıl garanti kapsamındadır. Mobilya gibi büyük ebatlı ürünlerde özel nakliye hizmeti uygulanır. Ücret, il ve ilçe bilgisine göre değişkenlik gösterebilir ve ödeme sayfasında görüntülenebilir. Teslim aldığınız ürünü 30 gün içerisinde , kullanılmamış ve ambalajı bozulmamış şekilde iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk-146,9,images/PNK146/PNK146_01.png | images/PNK146/PNK146_02.png | images/PNK146/PNK146_03.png | images/PNK146/PNK146_04.png | images/PNK146/PNK146_05.png | images/PNK146/PNK146_06.png | images/PNK146/PNK146_07.png | images/PNK146/PNK146_08.png | images/PNK146/PNK146_09.jpg
PNK147,PNK 147,,"90x140x45cm Kütük Sehpa Kütük ağaçlardan yapılmaktadır. Dış mekanalara doğal ahşabın eşsiz dokuları...Ladin ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:LADİN Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Ladin Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk-147,6,images/PNK147/PNK147_01.png | images/PNK147/PNK147_02.png | images/PNK147/PNK147_03.png | images/PNK147/PNK147_04.png | images/PNK147/PNK147_05.png | images/PNK147/PNK147_06.png
PNK148,PNK 148,,"220X90 cm Kanepe 90x90cm iki adet berjer 90x90cm sehpa Doğal Şıklığın ve El Emeğinin Buluştuğu Nokta Tamamen el işçiliğiyle üretilen bu oturma grubu, doğanın zarafetini yaşam alanınıza taşıyor. Her detayı özenle işlenmiş, sade ve güçlü çizgileriyle zamansız bir tasarım anlayışını yansıtıyor. Ahşabın kendine has dokusu, ortama sıcaklık ve samimiyet katarken, doğayla uyumlu yapısı sayesinde insan sağlığına dost bir kullanım sunuyor. Geniş oturum alanı ve konforlu minderleriyle ister terasınızda ister kış bahçenizde rahatlığın tadını çıkarabilirsiniz. Güneş ışığını zarif biçimde yansıtan yapısı, huzurlu ve dingin bir atmosfer oluşturur. Bu takım, sadece bir mobilya değil; doğanın sadeliğini ve el emeğinin değerini evinize taşıyan özel bir yaşam alanı oluşturur.",https://www.pinkhometr.com.tr/urun/pnk-148,12,images/PNK148/PNK148_01.png | images/PNK148/PNK148_02.png | images/PNK148/PNK148_03.png | images/PNK148/PNK148_04.png | images/PNK148/PNK148_05.png | images/PNK148/PNK148_06.png | images/PNK148/PNK148_07.png | images/PNK148/PNK148_08.png | images/PNK148/PNK148_09.png | images/PNK148/PNK148_10.png | images/PNK148/PNK148_11.png | images/PNK148/PNK148_12.png
PNK149,PNK 149,,"75x75cm 2 adet tekli 75x200cm 1 adet üçlü 70x120cm 1 adet sehpa Doğanın Zarafetini Evinize Taşıyın El işçiliğiyle özenle üretilen bu oturma grubu, doğallığın huzur veren dokusunu modern çizgilerle birleştiriyor. Her bir parça, ustalarımızın titiz emeğiyle şekillenmiş; bu sayede hem dayanıklılığı hem de estetik uyumu bir arada sunuyor. Ahşabın sıcaklığı, bulunduğu ortama doğal bir enerji kazandırırken, insan sağlığına dost yapısı sayesinde ferah ve konforlu bir yaşam alanı oluşturur. Rahat minderleri, sade ama karakterli tasarımıyla hem bahçenizde hem terasınızda keyifli anların vazgeçilmezi olur. Doğaya yakın, sade ve şık bir yaşam alanı arayanlar için zamansız bir tercih…",https://www.pinkhometr.com.tr/urun/pnk-149,8,images/PNK149/PNK149_01.png | images/PNK149/PNK149_02.webp | images/PNK149/PNK149_03.webp | images/PNK149/PNK149_04.webp | images/PNK149/PNK149_05.webp | images/PNK149/PNK149_06.png | images/PNK149/PNK149_07.webp | images/PNK149/PNK149_08.webp
PNK153,PNK 153,,"75x80cm 2 adet tekli 75x200cm 1 adet üçlü 50 ve 70 cm çap birer adet sehpa Doğanın Ruhu, El İşçiliğinin Zarafeti Bu özel oturma grubu, tamamen el işçiliğiyle şekillendirilmiş masif ahşap yapısıyla doğanın sıcaklığını yaşam alanınıza taşır. Her bir parça, ustalarının titiz emeğiyle biçimlendirilmiş, ahşabın doğal damar dokusu korunarak sade ama etkileyici bir tasarıma dönüştürülmüştür. Doğal yeşil tonlu minderler, ahşabın huzur veren karakteriyle mükemmel bir uyum yakalar. Bu kombinasyon, bulunduğu mekâna sadece rahatlık değil, aynı zamanda doğadan gelen bir dinginlik ve zarafet kazandırır. Ahşabın her dokunuşta hissettirdiği sıcaklık, el emeğinin değeriyle birleşerek mekânınızı sıradanlıktan uzaklaştırır. Bu takım, lüksü gösterişle değil, doğallığın inceliğiyle sunar.",https://www.pinkhometr.com.tr/urun/pnk-153,7,images/PNK153/PNK153_01.webp | images/PNK153/PNK153_02.webp | images/PNK153/PNK153_03.webp | images/PNK153/PNK153_04.png | images/PNK153/PNK153_05.webp | images/PNK153/PNK153_06.webp | images/PNK153/PNK153_07.webp
PNK156,PNK 156,,"150x200cm Meşe kabana Görseldeki gibi minderler ve kumaşlar dahildir. Dayanıklılık ve Doğallığın Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu meşe kabana, mekanlarınıza hem şıklık hem de doğal bir sıcaklık katar. Sağlam ve estetik yapısıyla uzun yıllar boyunca güvenle kullanılabilir. Özel tasarımı sayesinde rahat ve konforlu bir kullanım sunar, hem görselliği hem de fonksiyonelliği bir arada sağlar.",https://www.pinkhometr.com.tr/urun/pnk-156,8,images/PNK156/PNK156_01.png | images/PNK156/PNK156_02.webp | images/PNK156/PNK156_03.webp | images/PNK156/PNK156_04.webp | images/PNK156/PNK156_05.png | images/PNK156/PNK156_06.webp | images/PNK156/PNK156_07.webp | images/PNK156/PNK156_08.webp
PNK157,PNK 157,,"59x59cm KOLLU SANDALYE Kollu Ahşap Sandalye – Konfor ve Doğallığın Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu kollu sandalye, mekanınıza hem şıklık hem de konfor sunar. Ergonomik tasarımı, uzun süreli oturumlarda rahatlık sağlar. Ahşabın doğal dokusu ve kaliteli işçiliği, mekanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem estetik hem de dayanıklılığı bir arada sunan bu sandalye, yemek alanları, çalışma köşeleri veya dinlenme alanları için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-157,8,images/PNK157/PNK157_01.png | images/PNK157/PNK157_02.webp | images/PNK157/PNK157_03.webp | images/PNK157/PNK157_04.webp | images/PNK157/PNK157_05.png | images/PNK157/PNK157_06.webp | images/PNK157/PNK157_07.webp | images/PNK157/PNK157_08.png
PNK158,PNK 158,,"100x200cm masa Ahşap Masa – Doğallık ve Şıklığın Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu masa, mekanınıza hem estetik hem de fonksiyonel bir değer katar. Sağlam ve kaliteli ahşap yapısı, uzun yıllar güvenle kullanılabilir. Ahşabın doğal dokusu, yemek veya çalışma alanlarınıza sıcaklık ve zarif bir görünüm kazandırır. Hem şıklığı hem de kullanım kolaylığını bir arada sunan bu masa, mekanınıza karakter katacak ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-158,7,images/PNK158/PNK158_01.png | images/PNK158/PNK158_02.webp | images/PNK158/PNK158_03.webp | images/PNK158/PNK158_04.webp | images/PNK158/PNK158_05.webp | images/PNK158/PNK158_06.webp | images/PNK158/PNK158_07.png
PNK161,PNK 161,,"300x200cm L Köşe Doğal dokusu ve zarif tasarımıyla dikkat çeken L köşe modelimiz , hem iç hem dış mekanlarda rahatlıkla kullanılabilir. Dayanıklı yapısı sayesinde uzun yıllar boyunca konforundan ve estetik görünümünden ödün vermez. Ürün Detayları Kaliteli işçilikle üretilmiştir. Yüksek konforlu minderleriyle uzun süreli oturumlarda dahi rahatlık sağlar. Bahçe, teras veya salon gibi farklı mekanlara kolayca uyum sağlar. Bakım Önerisi Sezon sonunda kapalı alanda muhafaza edilmesi önerilir. Bu mümkün değilse koruma kılıfı kullanarak ürününüzün ömrünü uzatabilirsiniz. Temizliği için sert fırçalar ve ağır kimyasallar yerine, hafif nemli bir bezle silmeniz yeterlidir. Garanti ve Teslimat Pink Home olarak, tüm ürünlerimiz fatura tarihinden itibaren 2 yıl garanti kapsamındadır. Mobilya gibi büyük ebatlı ürünlerde özel nakliye hizmeti uygulanır. Teslimat ücreti, il-ilçe bilgisine göre değişkenlik gösterebilir ve ödeme sayfasında görüntülenebilir. Teslim aldığınız ürünü, 30 gün içerisinde , kullanılmamış ve ambalajı bozulmamış şekilde iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk-161,9,images/PNK161/PNK161_01.webp | images/PNK161/PNK161_02.webp | images/PNK161/PNK161_03.webp | images/PNK161/PNK161_04.webp | images/PNK161/PNK161_05.webp | images/PNK161/PNK161_06.png | images/PNK161/PNK161_07.webp | images/PNK161/PNK161_08.jpg | images/PNK161/PNK161_09.png
PNK171,PNK 171,,"57x57x45cm Sandalye Ahşap Sandalye – Doğallık ve Konforun Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu sandalye, mekanınıza hem şıklık hem de fonksiyonel kullanım sunar. Sağlam yapısı ve ergonomik tasarımı, uzun süreli oturumlarda konfor sağlar. Ahşabın doğal dokusu, mekanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem estetiği hem de dayanıklılığı bir arada sunan bu sandalye, yemek alanları, çalışma köşeleri veya dinlenme alanları için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-171,5,images/PNK171/PNK171_01.webp | images/PNK171/PNK171_02.webp | images/PNK171/PNK171_03.webp | images/PNK171/PNK171_04.webp | images/PNK171/PNK171_05.webp
PNK175,PNK 175,,"Dış ve İç mekanda kullanılabilir 100x200cm masa. Sandalyeler hariçtir. Ahşap Masa – Geniş Ölçü Seçenekleri ile Şıklık ve Konfor Özenle el yapımı olarak üretilmiş bu masa, farklı ölçü seçenekleriyle mekanınıza mükemmel uyum sağlar. Sağlam ve kaliteli ahşap yapısı, uzun yıllar güvenle kullanılabilir. Doğal ahşap dokusu, yemek ve toplantı alanlarınıza sıcaklık ve estetik bir görünüm kazandırır. Farklı ölçü seçenekleri sayesinde hem küçük hem de geniş mekanlar için ideal bir tercih sunar. Hem şıklığı hem de fonksiyonelliği bir arada arayanlar için mükemmel bir tasarımdır.",https://www.pinkhometr.com.tr/urun/pnk-175,5,images/PNK175/PNK175_01.webp | images/PNK175/PNK175_02.webp | images/PNK175/PNK175_03.webp | images/PNK175/PNK175_04.webp | images/PNK175/PNK175_05.webp
PNK176,PNK 176,,"100x250cm Masa 6 adet kollu rustik sandalye Ahşap Masa ve 6 Kollu Rustik Sandalye – Doğallık ve Konforun Buluştuğu Takım Özenle el yapımı olarak üretilmiş bu masa ve 6 kollu rustik sandalye takımı, mekanınıza hem şıklık hem de fonksiyonel kullanım sunar. Masanın sağlam yapısı ve sandalyelerin ergonomik tasarımı, uzun süreli oturumlarda konfor sağlar. Ahşabın doğal dokusu ve rustik detayları, mekanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem estetiği hem de dayanıklılığı bir arada sunan bu takım, yemek alanları veya toplantı köşeleri için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-176,7,images/PNK176/PNK176_01.webp | images/PNK176/PNK176_02.webp | images/PNK176/PNK176_03.webp | images/PNK176/PNK176_04.jpg | images/PNK176/PNK176_05.jpg | images/PNK176/PNK176_06.webp | images/PNK176/PNK176_07.webp
PNK178,PNK 178,,"100X200CM RUSTİK MASA TAKIMI 6 ADET SANDALYE Rustik Ahşap Masa ve 6 Sandalye Takımı – Doğallık ve Şıklığın Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu rustik masa ve 6 sandalye takımı, yemek alanlarınıza hem estetik hem de fonksiyonel bir değer katar. Masanın sağlam yapısı ve sandalyelerin ergonomik tasarımı, konforlu bir kullanım sunar. Ahşabın doğal dokusu ve rustik detayları, mekanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem şıklığı hem de kullanım kolaylığını bir arada sunan bu set, aile yemekleri ve davetler için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-178,6,images/PNK178/PNK178_01.webp | images/PNK178/PNK178_02.webp | images/PNK178/PNK178_03.webp | images/PNK178/PNK178_04.webp | images/PNK178/PNK178_05.webp | images/PNK178/PNK178_06.png
PNK179,pnk179,,"70cm ve 50 cm 2li orta sehpa Dış mekanalara doğal ahşabın eşsiz dokuları...KESTANE ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:KESTANE Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Kestane Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk179,4,images/PNK179/PNK179_01.png | images/PNK179/PNK179_02.webp | images/PNK179/PNK179_03.webp | images/PNK179/PNK179_04.png
PNK180,PNK 180,,"50x50cm Relax Sandalye Relax Ahşap Sandalye – Konfor ve Doğallığın Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu relax sandalye, mekanınıza hem şıklık hem de rahat bir kullanım sunar. Ergonomik tasarımı sayesinde uzun süreli oturumlarda maksimum konfor sağlar. Ahşabın doğal dokusu, oturma alanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem estetiği hem de dayanıklılığı bir arada sunan bu sandalye, yemek alanları, dinlenme köşeleri veya balkonlar için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-180-1,6,images/PNK180/PNK180_01.webp | images/PNK180/PNK180_02.webp | images/PNK180/PNK180_03.png | images/PNK180/PNK180_04.webp | images/PNK180/PNK180_05.webp | images/PNK180/PNK180_06.webp
PNK184,PNK 184,,"Tasarım Kütük Tv Ünitesi 35x150cm adet ölçüsüdür Dış mekanalara doğal ahşabın eşsiz dokuları...KESTANE ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:KESTANE Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Kestane Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk-184,4,images/PNK184/PNK184_01.webp | images/PNK184/PNK184_02.webp | images/PNK184/PNK184_03.png | images/PNK184/PNK184_04.png
PNK186,PNK 186,,"100x200cm Meşe Ağacı Meşe Ağacı Masa – Doğallık ve Zarafetin Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu meşe ağacı masa, mekanınıza hem estetik hem de fonksiyonel bir değer katar. Sağlam ve dayanıklı yapısı, uzun yıllar güvenle kullanım sağlar. Meşe ağacının doğal dokusu, yemek veya çalışma alanlarınıza sıcaklık ve zarif bir görünüm kazandırır. Hem şıklığı hem de kullanım kolaylığını bir arada sunan bu masa, mekanınıza karakter katacak ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk-186,7,images/PNK186/PNK186_01.webp | images/PNK186/PNK186_02.webp | images/PNK186/PNK186_03.webp | images/PNK186/PNK186_04.png | images/PNK186/PNK186_05.webp | images/PNK186/PNK186_06.webp | images/PNK186/PNK186_07.png
PNK190,PNK 190,,"80x120cm antik sehpa Dış mekanalara doğal ahşabın eşsiz dokuları...KESTANE ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:KESTANE Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Kestane Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk-190,3,images/PNK190/PNK190_01.webp | images/PNK190/PNK190_02.webp | images/PNK190/PNK190_03.webp
PNK191,PNK 191,,"80cm çap antik sehpa Dış mekanalara doğal ahşabın eşsiz dokuları...KESTANE ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:KESTANE Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Kestane Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk-191,3,images/PNK191/PNK191_01.webp | images/PNK191/PNK191_02.webp | images/PNK191/PNK191_03.webp
